#1
double Tambient(8760,2)
1	272.54999999999995
2	272.04999999999995
3	271.45
4	272.04999999999995
5	271.45
6	270.95
7	270.34999999999997
8	269.84999999999997
9	269.84999999999997
10	269.84999999999997
11	270.34999999999997
12	269.84999999999997
13	270.34999999999997
14	269.84999999999997
15	269.84999999999997
16	269.84999999999997
17	269.84999999999997
18	269.84999999999997
19	269.84999999999997
20	269.84999999999997
21	269.84999999999997
22	269.84999999999997
23	269.84999999999997
24	269.84999999999997
25	269.84999999999997
26	269.25
27	269.25
28	269.25
29	269.25
30	268.15
31	268.15
32	268.15
33	268.75
34	268.75
35	269.25
36	270.34999999999997
37	270.95
38	271.45
39	270.95
40	269.84999999999997
41	270.34999999999997
42	269.25
43	268.75
44	269.25
45	269.84999999999997
46	268.15
47	268.15
48	268.15
49	268.75
50	269.25
51	269.84999999999997
52	269.84999999999997
53	269.84999999999997
54	269.84999999999997
55	269.84999999999997
56	269.84999999999997
57	268.75
58	268.75
59	268.75
60	269.84999999999997
61	269.25
62	270.34999999999997
63	271.45
64	270.95
65	269.25
66	268.75
67	268.15
68	267.54999999999995
69	267.04999999999995
70	267.04999999999995
71	266.45
72	265.34999999999997
73	263.75
74	260.95
75	259.84999999999997
76	259.25
77	257.54999999999995
78	259.25
79	258.75
80	260.34999999999997
81	262.04999999999995
82	263.15
83	264.25
84	264.84999999999997
85	264.84999999999997
86	265.95
87	266.45
88	266.45
89	266.45
90	264.25
91	265.95
92	265.34999999999997
93	263.15
94	265.34999999999997
95	264.25
96	263.75
97	263.75
98	263.15
99	262.54999999999995
100	262.04999999999995
101	261.45
102	261.45
103	262.04999999999995
104	262.04999999999995
105	263.15
106	267.04999999999995
107	271.45
108	275.34999999999997
109	276.45
110	277.54999999999995
111	277.54999999999995
112	277.54999999999995
113	277.04999999999995
114	275.95
115	275.34999999999997
116	274.25
117	274.25
118	274.25
119	273.75
120	273.75
121	273.15
122	273.15
123	273.15
124	273.15
125	273.15
126	273.75
127	273.75
128	273.75
129	274.84999999999997
130	275.95
131	277.54999999999995
132	278.75
133	279.84999999999997
134	279.84999999999997
135	280.95
136	280.15
137	279.25
138	277.54999999999995
139	277.04999999999995
140	277.04999999999995
141	276.45
142	277.04999999999995
143	276.45
144	275.95
145	275.95
146	275.95
147	275.34999999999997
148	275.34999999999997
149	275.95
150	275.95
151	275.95
152	275.95
153	277.04999999999995
154	278.15
155	278.15
156	278.15
157	277.54999999999995
158	277.54999999999995
159	277.54999999999995
160	277.04999999999995
161	276.45
162	275.34999999999997
163	275.34999999999997
164	274.84999999999997
165	274.84999999999997
166	274.84999999999997
167	274.84999999999997
168	274.25
169	274.25
170	272.54999999999995
171	272.54999999999995
172	272.04999999999995
173	269.84999999999997
174	269.25
175	268.75
176	267.54999999999995
177	267.54999999999995
178	267.54999999999995
179	268.15
180	268.15
181	268.75
182	268.15
183	268.15
184	268.15
185	267.54999999999995
186	266.45
187	265.95
188	265.34999999999997
189	264.84999999999997
190	264.25
191	264.25
192	263.75
193	264.25
194	263.75
195	263.75
196	260.34999999999997
197	262.54999999999995
198	262.54999999999995
199	262.54999999999995
200	264.25
201	265.34999999999997
202	265.34999999999997
203	265.95
204	266.45
205	267.04999999999995
206	267.54999999999995
207	268.15
208	268.15
209	268.15
210	266.45
211	265.95
212	265.95
213	265.34999999999997
214	264.84999999999997
215	266.45
216	267.04999999999995
217	267.54999999999995
218	268.15
219	267.54999999999995
220	267.54999999999995
221	265.95
222	265.34999999999997
223	264.84999999999997
224	264.84999999999997
225	265.95
226	268.75
227	271.45
228	273.75
229	275.34999999999997
230	276.45
231	277.54999999999995
232	278.15
233	276.45
234	274.25
235	274.25
236	274.25
237	273.15
238	272.04999999999995
239	271.45
240	272.04999999999995
241	271.45
242	269.84999999999997
243	269.25
244	269.25
245	268.75
246	269.25
247	269.25
248	270.34999999999997
249	270.34999999999997
250	272.54999999999995
251	274.25
252	276.45
253	278.15
254	279.84999999999997
255	279.84999999999997
256	279.25
257	278.75
258	277.04999999999995
259	275.95
260	274.84999999999997
261	273.75
262	272.54999999999995
263	271.45
264	270.34999999999997
265	270.34999999999997
266	269.25
267	268.75
268	268.15
269	268.15
270	268.15
271	268.75
272	267.54999999999995
273	267.54999999999995
274	270.34999999999997
275	273.75
276	277.04999999999995
277	278.75
278	279.84999999999997
279	280.95
280	280.95
281	279.84999999999997
282	277.54999999999995
283	276.45
284	275.95
285	274.84999999999997
286	274.25
287	273.75
288	273.15
289	273.15
290	273.15
291	272.04999999999995
292	271.45
293	270.95
294	271.45
295	271.45
296	270.95
297	272.04999999999995
298	274.84999999999997
299	278.15
300	282.04999999999995
301	283.75
302	284.25
303	284.25
304	283.75
305	281.45
306	280.34999999999997
307	278.75
308	277.04999999999995
309	277.54999999999995
310	278.75
311	278.15
312	278.15
313	277.54999999999995
314	276.45
315	275.95
316	274.25
317	273.15
318	273.75
319	273.15
320	273.75
321	274.25
322	275.95
323	279.25
324	280.95
325	280.34999999999997
326	278.75
327	277.54999999999995
328	276.45
329	274.84999999999997
330	273.75
331	273.75
332	273.15
333	273.15
334	273.75
335	273.75
336	273.75
337	273.75
338	273.75
339	273.75
340	273.75
341	273.15
342	273.15
343	272.54999999999995
344	272.54999999999995
345	272.04999999999995
346	272.54999999999995
347	272.54999999999995
348	272.54999999999995
349	272.54999999999995
350	272.54999999999995
351	272.54999999999995
352	272.54999999999995
353	272.54999999999995
354	272.54999999999995
355	272.54999999999995
356	272.54999999999995
357	272.54999999999995
358	272.54999999999995
359	272.54999999999995
